Lipid,Formula,File,Sample,pD,Summed Abundance,Condition,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84
PE 32:0,C37H74NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,7.69E+07,75%-DGlu,0,0.021880605,0.009868215,0.019123658,0.025258516,0.022964623,0.009458579,0.003332935,0,0,0,0,0,0,0.001199272,0.003507545,0.009906479,0.015578518,0.027911655,0.043877514,0.054656405,0.068989303,0.074200342,0.068205452,0.060759266,0.047834627,0.032006226,0.020141828,0.01560972,0.019534084,0.029039593,0.054609774,0.097017175,0.153560681,0.239197748,0.334980832,0.472187201,0.607194653,0.745907648,0.862968617,0.929665131,1,0.958423983,0.9008398,0.773125359,0.644988229,0.501435646,0.352000858,0.240493277,0.156307166,0.08956447,0.043916889,0.016725054,0.010824106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451656,0,0,0.003069996,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:0,C37H74NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,1.33E+08,100%-DGly,0,0.001269292,0.000199589,0.000407646,0.000932578,0.003741264,0.006118052,0.013385821,0.020554924,0.039805936,0.064856931,0.09840551,0.136219136,0.168939294,0.191394534,0.196567035,0.180381923,0.148865904,0.114865898,0.079360662,0.049615525,0.029405733,0.01540087,0.007428492,0.002853398,0.00080929,5.93E-05,0,0,0.000849943,0,0.001413885,0.000163326,0.000574231,0.001994186,0.004514237,0.012997288,0.008893067,0.010383581,0.029398158,0.077119527,0.035455518,0.011990723,0.007160293,0.005281805,0.004170415,0.001950957,0.001319429,0.000735361,0.000266843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036427151,0.150692315,0.512443011,1,0.365016983,0.084806686,0,0,0,0,0,0,0,0,0,0,0
PE 32:0,C37H74NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,1.18E+08,100%-DGly,0,0.000383377,0.000159718,0,0.000352006,0.001009595,0.00198085,0.004156953,0.006966169,0.017103271,0.022494284,0.030637659,0.041524556,0.052290499,0.058246857,0.059028084,0.05163107,0.044205067,0.033223889,0.023069252,0.014379006,0.008114724,0.004694813,0.001752746,0.000741338,8.99E-05,0,0,0,0,0,5.27E-05,0,0.000319193,0.001130092,0.003764985,0.012571267,0.006505856,0.008118472,0.026224679,0.081521793,0.033495051,0.009354621,0.003178941,0.002774998,0.002000362,0.001462773,0.000916386,0.000330828,0.000151433,5.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02835524,0.132914349,0.479174464,1,0.362993068,0.086209676,0,0,0,0,0,0,0,0,0,0,0
PE 32:0,C37H74NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,1.68E+08,100%-DGly,0,0.000178279,2.60E-05,2.13E-05,3.17E-05,0.000194888,0.000489162,0.00103696,0.002326612,0.005911729,0.006049532,0.007203542,0.009679511,0.012262763,0.013292305,0.013431071,0.011672212,0.0095765,0.006946894,0.004607505,0.003229777,0.001717546,0.000893719,0.00024687,0,0,0,0,0,0,0,4.17E-05,2.08E-05,2.65E-05,0.000301198,0.00213337,0.007456823,0.003150758,0.003693002,0.017420315,0.054442393,0.022109696,0.00520084,0.000852154,0.001028818,0.000551241,0.00034607,0.000238104,6.25E-05,0,3.24E-05,0,0.000105821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032405833,0.153620156,0.5236634,1,0.363536313,0.084719411,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,4.92E+07,0%-DGlu,0,0,0,0,0,0,0.008342431,0.017434808,0.054095226,0.11782641,0.201967326,0.323602423,0.487366288,0.678382945,0.832601829,0.958383822,1,0.974100882,0.881051553,0.732569424,0.565147241,0.407138108,0.277549361,0.175199071,0.102818453,0.055694868,0.022622537,0.006448362,0.001550596,0.000347494,0,0,0,0.000662063,0.000902817,0.002310671,0.004519749,0.006319778,0.012559743,0.014590091,0.020792702,0.025025373,0.024455749,0.026459851,0.023682785,0.023740012,0.017507246,0.016084612,0.008385338,0.006739742,0.002948941,0.001181711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006241882,0.033909,0.015665453,0.003849216,0.000340819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,5.57E+07,0%-DGlu,0,0,0,0,0,0,0.009891615,0.018157552,0.052632045,0.109503206,0.195628976,0.326785206,0.471188941,0.653557675,0.815437204,0.939373793,1,0.982710922,0.881855902,0.743112547,0.577846015,0.422419413,0.279422798,0.178345423,0.109609782,0.050177702,0.024344208,0.005260781,0.001526973,0.000241426,0,0,0,0,0.000348371,0,0.000603558,0.00045067,0.001308186,0.002448407,0.00396818,0.006713043,0.005923992,0.008061979,0.00541549,0.005107156,0.004442594,0.002953926,0.001734339,0.000519844,0.000686764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003221523,0.026579197,0.012657674,0.003112826,0.000417438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,4.76E+07,0%-DGlu,0,0,0,0,0,0,0.012065401,0.020536272,0.051628522,0.118329915,0.203088456,0.333564311,0.48682897,0.669861555,0.822395955,0.93836677,1,0.961555565,0.870469973,0.715992146,0.555308111,0.402660905,0.274757808,0.176211847,0.097514549,0.052438953,0.020344059,0.007212471,0.000825589,0,0,0,0,0.000408218,0,0,0.000385767,0.000262598,0.000956976,0.003038275,0.003607876,0.004633243,0.005612657,0.007794052,0.006215073,0.00500787,0.002940372,0.001545747,0.000767586,0.000165377,0.000415876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109394,0.00305012,0.02073286,0.010714665,0.002940584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,6.51E+07,0%-DGly,0,0,0,0,0,0,0.003390927,0.011871794,0.047655359,0.118664468,0.226090139,0.379408444,0.568828641,0.756197158,0.921516664,1,0.98796391,0.89787037,0.760910577,0.581786252,0.415879763,0.283065563,0.169599035,0.099557455,0.05404998,0.023388405,0.010462528,0.002651608,0.000281804,0.000266674,0.000126798,0,0,0,0,0,0,0,0,0.000177338,0,0.000399119,0.000998065,0.000596374,0.000380955,0.000360563,0.00066854,0.000519233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003650673,0.027348762,0.011510466,0.000857364,0.000334211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,4.88E+07,0%-DGly,0,0,0,0,0,0,0.00187831,0.010785664,0.041689313,0.10457879,0.198906553,0.336053109,0.50983318,0.688815289,0.858015869,0.981748795,1,0.948420252,0.821932384,0.66935637,0.496313304,0.348781297,0.227781879,0.142856591,0.081326337,0.035308918,0.017418076,0.003510034,0.001141988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219582,0.000346452,0.000318827,0.000137057,0,0,0,0.000109625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002112071,0.023757707,0.013304744,0.000803972,0.000101853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,5.90E+07,0%-DGly,0,0,0,0,0,0,0.005354558,0.011525878,0.044117347,0.109108586,0.211682155,0.366386813,0.532236344,0.722115711,0.897166704,0.987666228,1,0.934688991,0.77609789,0.620051671,0.453681383,0.314034005,0.199417469,0.118495348,0.059932345,0.02831954,0.01131553,0.002431445,0,0.000151569,0,0,0,0,0,0,0,0.000178825,0,0,0,0,0,0,0,0,0,0,0.000150291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003154835,0.027801668,0.010876764,0.001235712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,6.60E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223689,0,0,0,0,0.012311575,0,0,0.017211294,0,0,0,0.000458315,0.001106471,0.006822925,0.020749294,0.040376617,0.077072335,0.126377209,0.207377135,0.311138102,0.4394335,0.587188291,0.736780314,0.858598257,0.949374993,1,0.98136915,0.917356629,0.797914636,0.669139864,0.513614391,0.388615341,0.2668861,0.184605843,0.109334925,0.071679948,0.040257003,0.015329799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,1.16E+08,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0.027726916,0.012646743,0.002170833,0,0,0,0,0,0,0,0,0,0,0.001293365,0.002429749,0.009366122,0.019236592,0.039522471,0.072051214,0.12765614,0.207396316,0.313775251,0.438807701,0.58263375,0.729777705,0.850442787,0.944788429,1,0.962919415,0.891531364,0.781405691,0.639593589,0.502458698,0.368271901,0.26182527,0.170330471,0.105568424,0.060745419,0.031554266,0.016751785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,6.44E+07,75%-DGlu,0,0,0,0,0,0,0,0,0,0.000335858,0,0,0,0.000557402,0,0,0,0,0.000441858,0,0,0,0,0,0,0,0.000963287,0.007524096,0.020424419,0.03850276,0.074421143,0.12163736,0.202811027,0.29695628,0.431677105,0.570071564,0.719127181,0.852428382,0.951717021,1,0.986885399,0.923043713,0.799322267,0.674171479,0.526519999,0.390454402,0.285717694,0.18760723,0.117366626,0.07923595,0.044241462,0.015663072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,8.46E+07,100%-DGly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56E-05,0.000163628,0.000530509,0.001136089,0.001457526,0.001135989,0.00126326,0.00119869,0.001215495,0.000296186,0,0,0,0,0.000119001,0,0,0,0,0,0,0,0,0,0,0,0.001064577,0,0,0,0,0,8.00E-05,0,0,0.000427147,5.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002968022,0.029647964,0.145411341,0.503067777,1,0.397680886,0.100565158,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,9.45E+07,100%-DGly,0,0,0,0,0,0,0,0,0,7.94E-05,0,7.73E-05,8.17E-05,0,0,0,0,0,0,0,4.86E-05,0,5.11E-05,0,0,0,0,0,0,0.00022677,9.20E-05,0,0,0,0,6.83E-05,0,0,0,0,0,0.001199404,0,0,0,0,0,0,0,0,0.000179048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001862586,0.02358419,0.127982334,0.470866827,1,0.435153603,0.112443218,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 33:2,C38H72NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,9.39E+07,100%-DGly,0,0,0,0,0,0,0.000798091,0,0,0,0,0,8.95E-05,0,0,0,0,0,0,0.001057544,0,0,0,0,0,0,0,0,0,0.000368784,0,0,0,0,0,0,0,0,0,0,0,0.00193141,0,0.000100298,0,0,0,7.68E-05,9.60E-05,0,0.000395439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002295025,0.028963472,0.151011148,0.520091789,1,0.41370218,0.106067788,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,3.18E+08,0%-DGlu,0,0,0.008081193,0.013160105,0.021589218,0.037110451,0.067593161,0.120801194,0.207727072,0.328681693,0.474837602,0.635585673,0.783234686,0.906694723,0.980557481,1,0.954436451,0.850790232,0.714022936,0.571646728,0.42919019,0.30076903,0.203109926,0.129566463,0.077039926,0.04391455,0.02478422,0.010148875,0.004819612,0.001817217,0.002085115,0.004218948,0.007627022,0.014873469,0.024382123,0.039595997,0.05956969,0.080661326,0.107741663,0.132395955,0.151979469,0.164798632,0.165134959,0.161520179,0.145461653,0.125760669,0.100948796,0.075529449,0.051838383,0.036615228,0.020591981,0.010900621,0.006227219,0.003337932,0.001267523,0.000202324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,2.89E+08,0%-DGlu,0,0,0.013589991,0.02242592,0.032166684,0.047524273,0.075984576,0.129885974,0.213951074,0.328189951,0.472145161,0.624243978,0.774394404,0.9069933,0.978837281,1,0.947519488,0.856397157,0.727654077,0.582994892,0.440274274,0.312844669,0.21026122,0.136729518,0.080582915,0.046650713,0.024287847,0.011622606,0.0043669,0.001291869,0.000548286,0.000289946,0.002291767,0.004064188,0.007021915,0.011295555,0.016805162,0.023571844,0.031904372,0.039211462,0.044644896,0.049898187,0.050062929,0.046522998,0.042481977,0.034477771,0.028248137,0.020631594,0.01566351,0.009301806,0.00526661,0.003546045,0.001164079,0.000236396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,2.75E+08,0%-DGlu,0,0,0.012278841,0.017774985,0.027711294,0.042932232,0.0736123,0.129043087,0.216067981,0.334309149,0.483332708,0.642208416,0.788248239,0.913851477,0.980555274,1,0.949485751,0.845166613,0.711557669,0.570592175,0.426075524,0.300222809,0.203767152,0.128734719,0.076181673,0.044138823,0.023689565,0.00911649,0.003104479,0.001087336,0.00085785,0.000460811,0.001290626,0.003269352,0.005645782,0.009863842,0.01449786,0.020301661,0.026850326,0.035057388,0.040946278,0.044915663,0.046783745,0.041822739,0.038263928,0.031838426,0.025822546,0.019690896,0.012467835,0.009399108,0.005023927,0.003174517,0.001157986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58E-05,0,0,0,0.000229095,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,2.12E+08,0%-DGly,0,0,0.000565149,0.000464553,0.001079136,0.009211802,0.02988566,0.07741004,0.154951181,0.266638568,0.397874906,0.550282588,0.709206557,0.858155599,0.971108662,1,0.972777158,0.858401538,0.707486216,0.543623437,0.383467836,0.252636914,0.15837558,0.091740013,0.047932814,0.024121811,0.010409647,0.003401699,0.000838561,0.000107186,0.000211374,0.000131459,0.000721099,0.001552807,0.002970288,0.004755292,0.008428886,0.011074648,0.015436949,0.016769438,0.021450372,0.024593702,0.023891765,0.023394347,0.019618549,0.016076488,0.013030514,0.008379438,0.00676208,0.003697817,0.001942862,0.000950802,0.000194758,0.000411162,0,0.000375129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,1.67E+08,0%-DGly,0,0,0,0.000236456,0.000896057,0.006829036,0.024428117,0.066201464,0.133260254,0.230172501,0.348690952,0.4964251,0.654303083,0.818269573,0.944031352,1,0.989471175,0.901267254,0.760550403,0.59157149,0.431212072,0.291139849,0.181146517,0.105277633,0.056008214,0.028385885,0.012765708,0.003667976,0.001211271,0,0,9.96E-05,0.000211669,0.000734143,0.001592602,0.004001096,0.007044214,0.009527463,0.012444982,0.016247271,0.01957246,0.02201388,0.023564805,0.019632954,0.017270868,0.015991366,0.009856251,0.007226434,0.005436423,0.002961956,0.00231144,0.000993076,0.000281255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,1.77E+08,0%-DGly,0,0,0.000310091,0.000290607,0.000809927,0.006457679,0.023641645,0.064154772,0.131442156,0.225057589,0.347250385,0.498332565,0.660810243,0.816772613,0.944602693,1,0.982945398,0.889277288,0.747188979,0.578013242,0.415438927,0.279054905,0.17448951,0.102115126,0.054870441,0.026899395,0.011074359,0.004420596,0.00065835,8.05E-05,6.50E-05,0,0.00028488,0.000802975,0.001742819,0.002703804,0.004637842,0.006410176,0.008137162,0.010388604,0.012212297,0.014310092,0.014168354,0.012766477,0.010312823,0.009514276,0.007002535,0.005845599,0.003698093,0.00213721,0.001550535,0.000254181,0.000250117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,5.66E+08,75%-DGlu,0,0,0.019093162,1.49E-05,0,0,0,0,0,0,0,0.001313242,3.83E-05,9.38E-05,0.000580033,0.0017149,0.003799209,0.006964089,0.012396254,0.017788222,0.024586619,0.030387508,0.035548021,0.034902446,0.033176459,0.028732133,0.021766425,0.017195274,0.014701006,0.016011983,0.022242374,0.037852718,0.065660563,0.108039347,0.1695596,0.255819466,0.361066611,0.491429442,0.620399946,0.760214298,0.873954619,0.964010117,1,0.984400335,0.910475916,0.811599348,0.672438278,0.535455415,0.396038585,0.279887499,0.183647361,0.11537106,0.066609045,0.036422215,0.01825167,0.008795823,0.002677262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643349,0.002752218,0.000867442,8.72E-05,0,0.000130465,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,5.72E+08,75%-DGlu,0,0,0.000883367,0,0,0.005101743,0,0,0,0,0.000296958,0.00015216,0,5.87E-05,0.000529268,0.001303903,0.003200145,0.006421068,0.010540042,0.016614388,0.021836902,0.027318416,0.031530188,0.0312334,0.030023732,0.026250932,0.020658062,0.017884415,0.013960345,0.013557878,0.020224767,0.03595969,0.062812806,0.101662796,0.164248339,0.24488391,0.351951234,0.48040158,0.611493202,0.743862979,0.874527041,0.969960147,1,0.987863286,0.925098382,0.81590885,0.67931679,0.535759978,0.394335673,0.275757345,0.179614387,0.110503035,0.063850406,0.033848354,0.016369618,0.007848132,0.0022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000532533,0,0,0,0,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,5.05E+08,75%-DGlu,0,0,0.00293947,9.94E-05,5.70E-05,0,0,0,0,0,0,0,0,8.87E-05,0.000915655,0.002338759,0.005335849,0.009479735,0.015257106,0.022646515,0.030890339,0.037610115,0.041441942,0.042332856,0.039013353,0.032938404,0.026056505,0.019334166,0.015710694,0.015786022,0.023463998,0.038891844,0.06695596,0.110177557,0.170931422,0.257465069,0.362885933,0.482319062,0.61723931,0.760514806,0.879283567,0.964822227,1,0.98260967,0.923894857,0.80576354,0.673345962,0.536105737,0.397410971,0.276765858,0.185503378,0.112505113,0.067137651,0.036570837,0.017867272,0.007305507,0.003046711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224313,0.000802084,9.84E-05,0,0,0.000123593,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,3.68E+08,100%-DGly,0,0,0.000297997,1.26E-05,2.09E-05,5.53E-05,0.000267795,0.000708839,0.001687665,0.003211412,0.005228003,0.007550836,0.010262455,0.012370334,0.01379654,0.014235785,0.013257532,0.011673319,0.008927563,0.006698087,0.004532144,0.002812339,0.001631825,0.00088803,0.000401315,0.000183281,3.22E-05,0,0,0,0,5.24E-05,0.000142654,0.000282018,0.000515456,0.001012291,0.002533488,0.009030483,0.027599887,0.014393352,0.009985746,0.017214746,0.042967561,0.020047607,0.006995341,0.003125536,0.00220298,0.00144734,0.00096056,0.00053636,0.000338626,0.000138478,0,0,0,0,2.97E-05,0,0,0,0,0,0,0,0,0,0.00053029,0.001983492,0.005798598,0.016385158,0.042461791,0.172286397,0.548711782,1,0.384843334,0.09282303,0.006551712,0.000507459,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,3.58E+08,100%-DGly,0,0,0.000196164,9.91E-06,0,1.17E-05,5.00E-05,0.000269864,0.000496132,0.001081208,0.001801864,0.002510676,0.003249534,0.00403635,0.004369497,0.004394889,0.004005194,0.00346253,0.0027167,0.001896984,0.001363036,0.000776637,0.000435673,0.000246664,7.22E-05,2.57E-05,0,0,0,0,0,0,3.49E-05,0.000154424,0.000220887,0.000526802,0.001732318,0.008108245,0.027756986,0.0134991,0.008095206,0.012526316,0.033600364,0.014825573,0.004414742,0.001681214,0.000940056,0.000672285,0.000492776,0.000246829,0.000147517,1.59E-05,1.29E-05,0,0,1.14E-05,6.46E-05,0,0,0,0,0,0,0,0,0,0.000400122,0.001347373,0.003302303,0.010679378,0.03190114,0.142675529,0.505351059,1,0.392338642,0.096500301,0.011841514,0.000676402,0,0,0,0,0,0,0
PE 34:1,C39H76NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,3.98E+08,100%-DGly,0,0,0.00012782,0,0,0,1.00E-05,3.13E-05,0.00024129,0.000442338,0.000665632,0.000891307,0.001103557,0.001399439,0.001433223,0.001561045,0.001288475,0.001090237,0.00080576,0.000629878,0.000470968,0.000239314,6.11E-05,2.16E-05,0,0,0,0,0,0,0,0,0,1.48E-05,0.000109091,0.000235552,0.001248469,0.006108979,0.020471623,0.009547634,0.005588345,0.009774147,0.026512984,0.011217932,0.002979226,0.000699032,0.000376566,0.000289791,0.000225629,8.23E-05,3.93E-05,0,0,0,0,1.39E-05,8.22E-05,0,0,0,0,0,0,0,0,0,0.000411629,0.001788267,0.003582177,0.011825081,0.037613173,0.1664157,0.548643942,1,0.388396536,0.094542939,0.005686457,0.000180435,0,0,0,0,0,0,0
PE 34:0,C39H78NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,7.44E+06,0%-DGlu,0,0,0,0.059269059,0.131348942,0.16749242,0.205047735,0.334103504,0.497686402,0.673680623,0.818963649,0.944488031,1,0.995935879,0.959026128,0.859039613,0.78015276,0.615135345,0.520970851,0.385654593,0.288824002,0.220537331,0.169730842,0.134084414,0.094310161,0.054894274,0.019028426,0.001509693,0,0.007126479,0,0.001728084,0.005295176,0.00619431,0.008146696,0.049323088,0.134194683,0.179544544,0.291688153,0.347273876,0.387603914,0.47617417,0.525526046,0.522928119,0.518112851,0.460584507,0.42865837,0.328664521,0.253063891,0.185111418,0.11941153,0.059118335,0.042910299,0.007435327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014889305,0,0,0,0,0,0,0
PE 34:0,C39H78NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,6.31E+06,0%-DGlu,0,0,0,0.072181552,0.125306266,0.181866742,0.23684588,0.322485839,0.478887454,0.65743122,0.828618433,0.889473868,1,0.986139768,0.924096388,0.865685676,0.738903188,0.636771725,0.503072674,0.36029125,0.265668285,0.164205186,0.110271948,0.060752452,0.042246584,0.00925183,0,0.001451685,0.006917457,0.005059016,0.009977206,0,0.001445042,0,0,0.001842489,0.021796958,0.031593,0.066922642,0.083416964,0.125542804,0.139993392,0.162063855,0.147851405,0.162352113,0.146921413,0.118598012,0.095241417,0.059147339,0.049204093,0.025103296,0.014010766,0.003425882,0.002631597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063303147,0.012241641,0,0,0,0,0,0,0
PE 34:0,C39H78NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,4.74E+06,0%-DGlu,0,0,0,0.065808094,0.125857902,0.157935071,0.235505763,0.355582492,0.509620946,0.680219076,0.778859753,0.968216398,1,0.991274797,0.975686701,0.871047453,0.768051023,0.64940868,0.503118701,0.38160926,0.25683909,0.16212974,0.101658906,0.060611028,0.008495512,0.002967384,0.008273532,0.008887149,0.010320969,0.011152355,0.010431134,0.011125109,0,0.00349722,0,0.002050714,0.007474786,0.023029355,0.049185084,0.064880019,0.089442617,0.077882563,0.106178478,0.108322359,0.125728128,0.107414385,0.073882309,0.053236725,0.044135922,0.023740155,0.012360745,0.002596021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009996731,0.016179715,0,0,0,0,0,0,0
PE 34:0,C39H78NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,1.73E+07,0%-DGly,0,0,0,0.001250278,0.009832993,0.069598531,0.118008519,0.265674319,0.318387782,0.455088101,0.612877024,0.747419842,0.848316416,0.934580326,0.999638942,1,0.932907677,0.81516688,0.632595312,0.467835893,0.306091493,0.192936478,0.102039638,0.052267825,0.01989019,0.002084097,0,0.001145282,0.000842765,0.000330768,0,0,0,0,0,0,0,0,0.003617819,0.004284678,0.004125386,0.003508277,0.008753851,0.003760433,0.007095218,0.003754286,0.006733359,0.001651409,0.001216912,0,0,0.00080706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007343842,0.002905697,0,0,0,0,0,0,0
PE 34:0,C39H78NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,3.32E+07,0%-DGly,0,0,0,0.001091365,0.006012157,0.077277557,0.112103275,0.256374237,0.296102539,0.412033299,0.565035086,0.700964243,0.827341552,0.905575462,0.974060936,1,0.94964705,0.845795515,0.669355334,0.500685453,0.336515048,0.210362503,0.123546466,0.061498635,0.02757449,0.010219976,0.000389571,0.00083233,0.001031797,0.000592619,0.000722014,0.000329184,0,0,0,0,0,0,0,0.000811549,0.000618474,0.001233963,0.000699306,0.001054306,0.001187211,0.000782965,0.001128859,0.000429377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
